Feature,Importance
molecular_weight,0.07403552680641247
Cl1,0.11736361367491928
Cl2,0.2773696496053996
Cl3,0.10618483816875075
Cl4,0.0024051724093316147
num_C,0.06545876085679192
num_H,0.11949381479763234
num_Cl,0.23768862368076207
