Feature,Importance
molecular_weight,0.058874142334514205
Cl1,0.10629982332384445
Cl2,0.17835056487857878
Cl3,0.0948614971045899
Cl4,0.00270707871351737
num_C,0.04058038119867194
num_H,0.08655298796898361
num_Cl,0.16949226475528817
mean_bde,0.2622812597220116
