Feature,Importance
molecular_weight,0.15896926951133533
num_C,0.03990395071758262
num_H,0.1607338665665058
num_Cl,0.03595636386536864
num_Br,0.03196973151257136
num_F,0.12369508777657476
num_I,0.006765276290925003
num_D,0.0
num_O,0.0294510592445031
num_N,0.005500067424306781
electron_affinity,0.10403525872957484
mean_bde,0.30302006836075174
