Feature,Importance
molecular_weight,0.11309010163484724
num_C,0.031085211044783533
num_H,0.08132389791438505
num_Cl,0.01863886548560401
num_Br,0.015604122534545534
num_F,0.0689686867888069
num_I,0.0023496302356167532
num_D,0.0
num_O,0.012653051815516455
num_N,0.0028623301344018327
electron_affinity,0.05783369657706478
lowest_bde,0.18078116517711457
mean_bde,0.18546859063539006
th_energy,0.22934065002192333
