Feature,Importance
molecular_weight,0.1895517307851042
num_C,0.01798009256092121
num_H,0.09514782802693121
num_Cl,0.006501625282631727
num_Br,0.004457252256420214
num_F,0.0020856981134471458
num_I,0.0
num_D,0.0
num_O,0.0428809766190354
num_N,0.0
electron_affinity,0.007967363808739159
lowest_bde,0.194553073418773
mean_bde,0.18219965631889085
th_energy,0.2566747028091059
