Feature,Importance
molecular_weight,0.12154729917722042
num_C,0.032043365558576585
num_H,0.09010824120801166
num_Cl,0.021976072383676475
num_Br,0.022076423451122575
num_F,0.05392739807102209
num_I,0.0026801001308835374
num_D,0.000153009180550833
num_O,0.01253054350907303
num_N,0.0021843226749573754
electron_affinity,0.04338177618675315
lowest_bde,0.21599842823002582
mean_bde,0.18222025756820734
th_energy,0.19917276266991912
