Feature,Importance
f0,0.07308694
f1,0.031197986
f2,0.0559858
f3,0.029552707
f4,0.01718043
f5,0.1642214
f6,0.0
f7,0.0
f8,0.063579604
f9,0.011946803
f10,0.032133453
f11,0.16270709
f12,0.2191823
f13,0.1392254
